age,gender,weight_kg,height_m,bmi,fat_percentage,experience_level,goal,resting_bpm,avg_bpm,max_bpm,hrv_ms,session_date,hour_of_day,workout_type,session_duration_hours,workout_frequency_days_week,muscles_trained,calories_burned,water_intake_liters,time_in_gym_min,idle_time_min,completion_pct,sleep_hours,cumulative_load_7d_kcal,fatigue_score,recovery_ready,workout_completed,protein_target_g
50,Female,73.2,1.72,24.8,25.1,3,Muscle Gain,62,138,143,69.0,2024-09-08,18,Strength,0.8,3,Core,319,2.9,54,20,100.0,8.0,143,26.4,1,1,35
33,Male,94.3,1.67,34.0,32.2,2,Muscle Gain,56,143,169,43.2,2024-04-06,19,HIIT,0.92,4,Arms,817,2.5,68,23,92.5,6.9,475,38.9,1,1,33
30,Male,87.0,1.6,33.8,31.3,3,General Fitness,69,151,181,49.9,2024-06-13,19,Strength,1.11,5,"Arms, Shoulders, Core",561,4.0,71,25,100.0,7.6,571,35.5,1,1,41
24,Male,84.7,1.8,26.1,20.6,1,Endurance,74,136,151,53.6,2024-01-10,20,Strength,2.15,5,"Arms, Core, Chest",826,4.6,136,54,92.8,4.9,666,61.5,0,1,36
18,Male,67.7,1.79,21.1,13.3,3,General Fitness,67,172,202,23.7,2024-03-18,20,Cardio,1.12,4,"Full Body, Arms",608,2.1,79,22,100.0,8.0,412,42.1,1,1,28
43,Male,73.1,1.76,23.6,22.0,3,Endurance,56,140,154,48.5,2024-01-26,19,Cardio,1.16,5,"Back, Legs, Arms",664,1.8,81,19,100.0,6.2,479,43.5,1,1,28
35,Male,100.7,1.77,32.0,30.3,3,Endurance,69,169,185,75.3,2024-09-30,6,HIIT,0.74,6,"Arms, Back",652,3.4,57,24,92.1,7.1,548,28.8,1,1,35
22,Male,81.2,2.0,20.4,13.3,2,Weight Loss,60,136,153,75.1,2024-01-12,10,Cardio,1.49,5,Shoulders,1007,2.8,90,30,90.4,6.3,787,38.9,1,1,23
22,Male,87.6,1.76,28.2,22.7,2,Muscle Gain,72,173,190,59.6,2024-04-05,12,Cardio,1.25,5,Full Body,848,3.4,84,24,97.3,6.4,594,38.6,1,1,30
31,Female,85.8,1.66,31.2,28.4,3,Flexibility,79,180,189,72.2,2024-02-22,18,CrossFit,1.55,6,"Core, Chest",1045,2.8,106,40,100.0,6.8,889,59.4,0,1,42
51,Female,47.1,1.54,19.9,19.4,1,Muscle Gain,45,130,155,38.8,2024-05-24,9,CrossFit,0.84,3,"Core, Back, Chest",333,2.3,64,13,83.8,7.1,153,32.0,1,1,24
32,Male,96.0,1.8,29.6,26.7,1,Muscle Gain,66,150,176,53.5,2024-05-17,10,Yoga,1.11,2,Core,295,2.3,81,24,88.2,7.0,78,14.6,1,1,30
19,Female,65.4,1.61,25.3,18.5,2,General Fitness,47,174,193,62.9,2024-03-05,12,CrossFit,1.55,6,"Shoulders, Arms",829,2.8,104,24,100.0,7.0,734,53.3,0,1,39
32,Female,58.8,1.6,22.9,18.6,3,Muscle Gain,89,155,164,47.4,2024-08-12,21,HIIT,0.64,4,"Arms, Back, Legs",358,2.3,47,18,93.4,5.4,207,45.9,1,1,22
32,Male,66.8,1.91,18.4,13.2,3,Weight Loss,60,179,188,45.1,2024-01-05,17,HIIT,0.58,5,"Legs, Shoulders",376,3.5,47,24,95.0,9.3,308,31.2,1,1,21
18,Male,94.3,1.86,27.2,20.6,1,Muscle Gain,72,163,186,36.0,2024-04-29,7,HIIT,0.9,5,"Full Body, Legs",778,1.5,63,19,84.2,7.2,505,44.5,1,1,36
34,Male,62.3,1.79,19.5,15.0,3,Muscle Gain,64,167,185,20.0,2024-02-16,6,Yoga,1.18,3,"Arms, Chest, Legs",207,3.5,85,26,100.0,7.4,62,32.1,1,1,18
32,Female,47.9,1.68,17.1,11.7,2,General Fitness,56,142,176,71.4,2024-03-18,8,HIIT,0.64,4,Legs,285,1.0,51,27,79.3,6.7,155,23.4,1,0,9
41,Female,67.6,1.75,22.0,19.6,1,Endurance,55,134,141,64.9,2024-01-08,20,Strength,1.34,4,Arms,479,2.6,90,35,79.5,6.1,290,40.4,1,0,28
53,Male,50.9,1.97,13.1,11.7,2,Muscle Gain,80,144,146,73.0,2024-09-09,21,Yoga,0.99,3,"Shoulders, Legs, Core",127,2.2,66,35,83.7,7.2,62,13.2,1,1,23
46,Male,78.9,1.76,25.4,24.9,1,Muscle Gain,74,140,154,51.3,2024-04-21,17,Yoga,1.09,3,"Full Body, Core, Arms",260,1.3,81,29,97.0,7.3,100,20.8,1,1,27
32,Female,55.3,1.68,19.5,14.6,1,General Fitness,84,155,180,45.7,2024-06-24,18,Yoga,1.21,4,Legs,198,0.9,85,31,82.1,8.3,122,25.9,1,1,19
23,Male,71.5,1.88,20.2,13.3,3,Endurance,65,148,159,50.1,2024-08-03,19,Strength,1.57,3,Arms,604,1.6,115,47,100.0,9.1,303,30.1,1,1,38
60,Male,87.8,1.8,27.2,30.2,2,Muscle Gain,67,128,140,72.1,2024-06-08,6,Strength,1.97,3,"Back, Legs, Core",891,2.5,131,45,100.0,8.5,425,24.0,1,1,38
35,Female,83.8,1.63,31.7,29.9,2,Muscle Gain,62,145,172,50.4,2024-09-12,11,Strength,1.08,3,"Core, Full Body, Shoulders",470,2.0,78,29,80.9,5.2,178,41.8,1,1,35
35,Female,72.7,1.66,26.5,23.6,3,Weight Loss,62,146,169,66.0,2024-07-09,18,Cardio,1.34,5,Arms,703,1.7,83,17,100.0,6.5,451,38.0,1,1,27
34,Female,73.4,1.66,26.7,23.7,2,General Fitness,54,133,156,34.9,2024-08-25,20,Strength,1.32,5,"Chest, Legs, Arms",485,3.6,91,41,98.8,7.3,369,39.8,1,1,31
36,Female,75.7,1.62,29.0,26.9,3,Endurance,65,142,168,46.8,2024-12-22,19,Cardio,1.24,4,"Core, Legs",757,1.5,83,31,100.0,6.6,538,43.0,1,1,26
33,Female,70.0,1.6,27.5,24.4,2,Muscle Gain,57,142,158,53.6,2024-01-17,11,Strength,1.4,4,Core,488,3.0,98,34,91.7,7.0,279,26.6,1,1,29
29,Male,65.7,1.69,22.9,17.9,3,Weight Loss,69,162,178,74.5,2024-06-18,20,Strength,1.34,6,"Full Body, Core, Arms",446,1.8,92,37,100.0,4.9,373,36.3,1,1,26
29,Female,72.9,1.66,26.3,22.0,1,Weight Loss,66,130,156,64.2,2024-02-11,18,HIIT,0.71,2,Core,409,1.6,58,14,96.5,7.9,93,11.9,1,1,19
34,Male,86.4,1.78,27.2,24.3,3,Muscle Gain,67,176,185,84.9,2024-03-15,19,CrossFit,1.59,3,"Shoulders, Arms, Legs",1162,2.0,116,38,100.0,5.1,471,40.0,1,1,36
29,Female,48.0,1.7,16.6,10.4,1,Muscle Gain,81,158,160,33.0,2024-01-29,12,Strength,1.26,3,Legs,254,3.0,82,31,78.9,5.4,97,46.4,1,0,24
27,Male,69.9,1.7,24.1,18.9,1,Muscle Gain,64,153,169,62.6,2024-05-16,6,HIIT,0.9,3,"Back, Full Body",543,1.4,69,24,63.7,6.0,234,33.5,1,0,19
36,Female,79.9,1.67,28.7,26.5,3,General Fitness,72,146,173,53.6,2024-07-19,7,Strength,1.93,3,"Full Body, Shoulders",774,2.7,129,47,100.0,6.9,256,27.4,1,1,34
32,Male,79.4,1.74,26.3,22.7,2,General Fitness,85,160,182,67.4,2024-02-06,20,Strength,1.17,3,Back,493,1.7,90,33,88.6,5.4,201,36.7,1,1,34
50,Male,59.0,1.66,21.3,20.9,2,Muscle Gain,78,143,169,38.7,2024-10-05,6,HIIT,0.75,3,Back,366,1.9,59,24,81.6,5.9,133,38.8,1,1,12
18,Male,56.7,1.77,18.0,9.5,2,Weight Loss,76,182,185,88.7,2024-08-28,18,HIIT,0.44,4,Legs,231,2.8,39,7,99.4,8.1,151,12.0,1,1,7
45,Male,73.0,1.78,23.0,21.7,2,Flexibility,61,149,171,55.3,2024-04-02,12,Yoga,1.07,3,Arms,262,4.2,78,34,84.9,6.9,98,22.5,1,1,25
47,Female,55.2,1.66,20.0,18.6,1,Muscle Gain,67,135,160,38.3,2024-04-08,17,Cardio,1.33,4,"Full Body, Core, Arms",522,1.8,94,30,85.4,7.4,273,41.2,1,1,19
18,Female,66.5,1.58,26.6,19.9,1,Weight Loss,51,160,169,59.7,2024-05-08,12,CrossFit,0.95,4,Core,470,3.1,74,26,80.2,5.8,280,41.9,1,1,25
31,Male,66.7,1.76,21.5,16.7,1,Weight Loss,69,133,159,53.7,2024-07-14,6,Strength,1.38,3,"Full Body, Arms",471,2.2,89,28,87.8,6.9,188,28.3,1,1,34
31,Male,69.8,1.77,22.2,17.6,2,Weight Loss,67,134,153,100.0,2024-01-07,7,Strength,0.67,5,Arms,211,2.1,48,15,95.8,6.9,204,17.3,1,1,35
20,Male,75.2,1.7,25.9,19.5,1,Weight Loss,65,156,200,81.0,2024-03-03,6,Strength,0.81,4,"Back, Full Body",284,3.4,67,25,91.5,6.2,185,28.6,1,1,32
27,Male,76.7,1.84,22.7,17.2,2,General Fitness,75,143,145,56.0,2024-12-31,6,Yoga,0.79,3,Full Body,195,1.8,48,20,84.9,6.9,84,21.9,1,1,34
23,Male,114.5,1.79,35.6,31.8,2,Muscle Gain,52,136,166,52.8,2024-05-07,7,Strength,0.82,3,"Full Body, Arms, Back",540,1.6,59,25,100.0,5.1,244,40.4,1,1,50
52,Female,65.2,1.6,25.5,26.4,1,Weight Loss,81,141,157,79.0,2024-07-16,18,Strength,0.61,5,"Shoulders, Chest, Full Body",183,2.9,47,19,88.3,7.4,85,14.1,1,1,29
44,Male,97.4,1.65,35.9,37.0,2,Weight Loss,74,138,145,75.0,2024-08-14,7,HIIT,0.67,5,"Core, Full Body",553,3.8,49,14,100.0,6.6,468,29.0,1,1,27
47,Male,99.5,1.88,28.1,28.3,3,Muscle Gain,64,152,167,20.0,2024-05-06,9,Strength,1.72,4,Shoulders,826,3.1,121,44,100.0,6.7,508,57.0,0,1,33
42,Male,67.0,1.69,23.4,21.5,1,Muscle Gain,63,148,170,72.9,2024-01-18,18,Strength,0.66,3,"Legs, Core, Shoulders",211,1.4,52,19,79.5,7.9,89,18.7,1,0,38
23,Male,63.7,1.74,21.1,14.4,2,Endurance,69,151,179,55.6,2024-04-11,7,Strength,0.91,4,Arms,334,2.0,63,22,88.2,7.4,207,26.1,1,1,32
29,Male,65.4,1.81,20.1,14.6,2,Muscle Gain,80,148,181,28.8,2024-08-23,20,Strength,0.76,4,Legs,238,3.3,52,21,100.0,6.7,150,39.1,1,1,35
39,Female,53.3,1.62,20.2,17.0,2,General Fitness,66,132,163,72.6,2024-02-18,17,HIIT,0.7,5,"Full Body, Back",325,3.8,53,12,100.0,5.9,218,35.8,1,1,8
22,Male,73.8,1.68,26.3,20.4,2,Flexibility,66,143,155,99.9,2024-09-23,21,HIIT,0.75,4,"Core, Arms",562,2.7,61,11,92.9,8.3,339,10.1,1,1,27
42,Male,63.2,1.63,23.8,22.0,2,General Fitness,65,129,158,66.1,2024-12-06,8,Strength,1.06,3,"Shoulders, Legs",351,2.0,74,32,96.2,5.7,174,32.1,1,1,28
32,Male,75.5,1.83,22.5,18.2,2,Muscle Gain,82,143,166,77.0,2024-04-16,6,Strength,1.76,2,"Arms, Full Body",717,3.8,115,40,86.0,7.6,219,16.0,1,1,37
31,Male,78.4,1.74,25.8,21.9,1,Muscle Gain,61,139,153,96.1,2024-08-30,18,Yoga,1.1,3,"Back, Full Body",240,2.4,73,28,83.4,5.4,99,15.3,1,1,27
42,Male,86.0,1.98,21.8,19.6,2,Muscle Gain,64,137,155,38.4,2024-07-18,10,Cardio,1.17,4,"Back, Legs, Chest",723,2.0,82,24,100.0,7.9,432,41.0,1,1,26
39,Female,49.3,1.65,18.0,14.4,2,Muscle Gain,79,156,170,20.0,2024-12-14,18,HIIT,0.85,3,"Shoulders, Legs, Arms",346,1.9,63,28,99.4,8.0,179,36.4,1,1,14
31,Female,45.0,1.61,17.3,11.7,1,Weight Loss,66,155,175,73.1,2024-06-08,17,Cardio,0.91,4,Core,327,1.5,61,23,83.0,5.1,209,35.1,1,1,18
46,Female,62.4,1.63,23.5,22.6,2,General Fitness,76,152,166,50.0,2024-06-14,17,Strength,1.35,4,"Full Body, Chest, Legs",463,4.8,96,33,91.7,7.4,218,29.6,1,1,26
24,Male,72.4,1.8,22.4,16.2,3,General Fitness,55,164,175,22.5,2024-03-22,19,CrossFit,1.08,3,Full Body,633,3.6,83,30,100.0,7.4,295,44.3,1,1,38
41,Male,79.7,1.75,26.1,24.5,2,Weight Loss,62,129,152,53.4,2024-11-18,8,HIIT,0.97,4,Legs,675,2.0,68,15,100.0,7.7,412,42.6,1,1,21
40,Male,92.3,1.82,27.8,26.4,2,General Fitness,79,156,180,69.6,2024-01-22,17,Strength,1.17,4,"Arms, Back",526,3.9,82,31,97.4,7.4,353,33.1,1,1,38
31,Female,70.2,1.68,24.8,20.7,3,Muscle Gain,58,152,170,47.0,2024-10-08,12,Cardio,0.58,4,"Chest, Back",268,2.9,39,21,92.9,6.0,154,36.4,1,1,19
38,Female,58.2,1.59,23.0,20.1,2,Weight Loss,63,131,161,39.3,2024-09-23,18,Cardio,1.59,5,"Legs, Chest",657,2.9,109,40,76.7,6.8,443,47.5,1,0,20
22,Male,90.9,1.65,33.2,28.7,2,Muscle Gain,67,172,189,50.5,2024-03-03,6,Strength,1.82,4,"Chest, Shoulders",878,1.9,122,44,72.5,8.7,399,28.3,1,0,33
44,Male,69.1,1.62,26.2,25.4,3,Weight Loss,55,141,158,49.6,2024-05-09,17,CrossFit,1.15,3,"Legs, Back, Shoulders",628,2.1,77,25,100.0,5.9,241,37.0,1,1,28
33,Male,76.2,1.74,25.1,21.5,3,Weight Loss,60,145,170,20.0,2024-09-03,17,CrossFit,0.93,5,Legs,607,2.5,62,27,88.8,7.3,512,54.4,0,1,46
29,Female,60.3,1.5,26.8,22.6,2,Weight Loss,66,167,185,52.1,2024-11-22,21,Strength,1.65,5,Chest,445,0.9,118,47,85.9,8.2,327,29.3,1,1,34
45,Female,65.3,1.68,23.1,21.9,2,Muscle Gain,65,155,175,28.1,2024-06-01,19,Cardio,1.77,5,"Chest, Core",857,2.1,118,39,91.7,6.0,603,63.3,0,1,23
27,Male,91.1,1.87,26.1,21.3,2,Muscle Gain,77,152,152,68.2,2024-04-11,7,Yoga,1.26,4,"Legs, Back, Core",329,2.5,81,30,100.0,5.6,225,38.5,1,1,30
20,Male,89.1,1.87,25.6,19.1,3,Weight Loss,80,166,186,20.0,2024-07-03,17,Strength,1.13,3,Legs,454,3.5,82,30,100.0,5.7,226,48.0,1,1,39
19,Female,72.5,1.57,29.6,23.7,2,Muscle Gain,56,160,165,75.3,2024-01-27,19,HIIT,0.83,3,"Core, Back",576,2.0,61,23,96.9,7.4,220,10.4,1,1,23
41,Male,65.9,1.65,24.1,22.2,1,Muscle Gain,66,144,154,51.8,2024-12-07,17,HIIT,0.61,4,"Shoulders, Full Body, Arms",386,3.1,47,13,90.2,5.7,260,48.9,1,1,25
22,Male,83.7,1.74,27.6,22.0,3,Muscle Gain,71,150,159,39.1,2024-04-21,11,HIIT,0.87,3,Chest,605,0.9,67,29,79.0,6.9,195,31.4,1,0,22
52,Male,81.6,1.74,27.0,28.2,2,Weight Loss,80,144,155,60.9,2024-02-27,11,HIIT,0.72,5,Legs,519,3.4,40,17,85.6,8.4,396,28.5,1,1,33
18,Female,64.2,1.7,22.2,14.6,1,Endurance,72,169,184,42.7,2024-04-30,11,HIIT,0.57,3,Full Body,331,1.8,35,18,64.5,6.9,149,35.2,1,0,22
51,Male,83.7,1.73,27.9,29.0,2,Weight Loss,67,131,147,60.6,2024-11-20,6,CrossFit,0.89,4,Arms,542,2.6,70,19,100.0,6.2,363,44.4,1,1,40
37,Male,87.7,1.73,29.2,27.4,2,Muscle Gain,71,163,183,40.4,2024-08-10,19,Cardio,1.35,4,"Arms, Full Body, Shoulders",789,2.8,90,26,81.0,7.1,477,53.5,0,1,35
34,Female,70.4,1.69,24.6,21.1,3,General Fitness,71,176,186,38.9,2024-06-15,18,CrossFit,1.0,4,Full Body,660,2.7,68,34,91.6,6.9,363,39.6,1,1,35
29,Male,82.9,1.74,27.5,23.5,1,Muscle Gain,55,132,136,68.1,2024-01-08,9,Strength,1.18,5,"Back, Legs",447,2.4,74,32,76.3,7.5,311,32.1,1,0,32
38,Male,63.6,1.79,19.7,16.2,3,Muscle Gain,66,165,182,27.2,2024-03-26,18,Strength,0.82,4,Chest,287,1.5,60,17,97.9,8.6,230,32.7,1,1,37
34,Male,77.2,1.81,23.7,20.1,2,Weight Loss,79,145,167,29.7,2024-05-21,9,Strength,0.89,3,Shoulders,307,1.8,65,27,90.0,7.4,133,46.6,1,1,43
46,Male,102.9,1.72,34.9,36.3,1,Endurance,62,139,156,65.0,2024-10-26,8,HIIT,0.5,2,"Full Body, Arms, Shoulders",487,3.3,47,14,84.8,9.0,152,18.8,1,1,21
36,Female,60.7,1.82,18.3,14.0,3,General Fitness,66,168,184,49.5,2024-03-02,19,Strength,1.23,5,Chest,364,2.0,86,22,100.0,7.5,181,26.5,1,1,30
36,Male,81.7,1.71,27.9,25.6,2,Weight Loss,62,138,159,58.4,2024-07-21,19,Yoga,1.15,5,"Arms, Full Body",278,2.4,77,16,100.0,6.2,174,26.6,1,1,27
31,Male,110.4,1.67,39.8,38.7,1,Muscle Gain,45,144,170,66.6,2024-05-04,18,HIIT,0.73,3,Core,833,1.3,56,19,84.9,9.3,385,7.5,1,1,31
34,Female,61.3,1.67,22.0,18.0,2,Muscle Gain,65,161,168,56.1,2024-01-05,19,Strength,1.02,3,"Arms, Back, Core",281,3.2,77,35,90.3,6.9,91,27.9,1,1,24
38,Female,68.6,1.62,26.3,24.1,3,Weight Loss,68,150,168,62.2,2024-01-22,11,HIIT,1.19,3,"Shoulders, Chest",770,1.4,86,38,100.0,5.9,357,43.1,1,1,18
18,Female,57.5,1.67,20.5,12.5,1,General Fitness,59,136,168,61.9,2024-10-24,6,CrossFit,1.55,6,"Legs, Back, Arms",791,3.2,106,43,66.5,9.3,604,34.7,1,0,20
21,Male,82.7,1.61,31.8,26.8,1,Muscle Gain,53,128,159,20.0,2024-12-19,18,HIIT,0.7,3,"Back, Core",661,1.6,53,23,83.9,6.3,239,34.3,1,1,30
42,Male,78.4,1.88,22.2,20.1,1,Weight Loss,56,135,161,25.0,2024-08-31,8,Strength,1.19,3,"Chest, Arms, Legs",426,3.3,78,29,73.0,6.2,163,35.5,1,0,41
36,Female,61.0,1.73,20.5,16.7,1,Muscle Gain,72,157,181,98.6,2024-12-18,19,CrossFit,1.24,3,Arms,611,2.5,79,33,74.0,6.4,322,23.8,1,0,37
33,Male,88.7,1.67,31.6,29.3,3,Muscle Gain,84,174,187,50.0,2024-11-01,11,HIIT,0.3,5,"Arms, Full Body, Core",255,2.1,22,0,100.0,7.2,191,38.1,1,1,27
35,Female,65.5,1.66,23.8,20.4,2,Muscle Gain,78,150,185,74.0,2024-03-20,18,Cardio,1.35,5,Shoulders,652,3.8,93,37,93.4,7.9,402,25.4,1,1,23
38,Female,74.1,1.68,26.3,24.1,1,Endurance,51,134,152,53.1,2024-07-09,18,Cardio,0.96,3,"Chest, Core",514,2.4,70,19,90.7,4.4,246,49.7,1,1,29
29,Female,63.6,1.72,21.5,16.3,1,Muscle Gain,73,140,152,58.8,2024-02-15,19,Cardio,1.46,3,"Legs, Full Body",749,2.2,103,31,77.4,7.9,361,24.2,1,0,20
27,Male,77.0,1.72,26.0,21.2,1,Muscle Gain,58,130,147,50.9,2024-05-07,19,CrossFit,1.31,4,"Chest, Legs, Full Body",839,3.2,91,35,93.8,6.4,452,44.3,1,1,29
36,Male,85.8,1.62,32.7,31.3,3,Muscle Gain,59,154,184,99.3,2024-03-21,6,Strength,1.12,3,"Back, Core",446,1.3,82,33,96.5,6.6,219,14.6,1,1,34
25,Female,56.4,1.63,21.1,14.9,1,Flexibility,60,143,150,65.1,2024-09-12,9,Strength,1.05,2,"Core, Chest, Arms",313,0.5,72,22,79.0,8.7,103,18.8,1,0,30
39,Male,100.8,1.76,32.4,31.6,3,Muscle Gain,72,156,172,39.3,2024-02-16,20,CrossFit,1.45,5,"Full Body, Legs, Back",1279,3.4,101,39,90.5,7.2,1030,63.7,0,1,37
18,Male,95.7,1.83,28.6,22.3,2,Weight Loss,74,180,188,22.0,2024-12-17,12,Strength,1.15,5,Legs,537,1.8,74,29,79.4,7.4,345,52.5,0,0,41
45,Female,54.0,1.58,21.7,20.2,1,Muscle Gain,64,137,157,99.5,2024-11-12,17,CrossFit,0.99,6,"Legs, Core, Back",442,3.2,69,23,72.1,7.0,312,16.1,1,0,22
39,Female,61.7,1.59,24.4,22.0,3,Weight Loss,64,158,168,46.7,2024-06-22,8,Cardio,1.08,4,"Shoulders, Core, Full Body",463,2.5,66,24,100.0,7.8,197,22.2,1,1,19
37,Male,80.0,1.81,24.4,21.6,2,General Fitness,69,136,155,69.9,2024-11-16,18,Cardio,1.43,3,"Back, Full Body, Chest",907,1.6,96,44,91.9,8.6,350,16.4,1,1,27
44,Male,70.3,1.85,20.5,18.5,2,Muscle Gain,70,159,163,72.1,2024-01-31,9,Strength,0.72,5,"Full Body, Shoulders, Chest",246,3.0,59,19,87.0,4.5,166,30.8,1,1,33
51,Male,75.3,1.67,27.0,27.9,3,Weight Loss,76,155,169,40.7,2024-01-31,19,CrossFit,1.09,3,"Back, Chest",655,2.2,76,25,94.4,8.1,269,32.9,1,1,30
45,Female,68.4,1.64,25.3,24.5,1,General Fitness,52,142,171,73.4,2024-07-01,8,HIIT,0.5,3,Chest,276,1.6,44,16,80.1,8.5,117,8.4,1,1,26
18,Female,45.0,1.57,18.3,9.9,1,Weight Loss,65,148,164,47.9,2024-11-26,11,CrossFit,1.15,3,"Legs, Arms",454,1.7,80,27,83.9,7.5,245,26.4,1,1,28
22,Male,96.2,1.86,27.9,22.3,2,Flexibility,54,154,172,35.2,2024-03-19,7,HIIT,0.32,6,"Full Body, Arms",266,1.1,26,13,87.1,6.3,216,44.3,1,1,19
28,Male,96.0,1.78,30.5,26.8,1,Endurance,64,145,163,83.3,2024-12-25,18,Strength,1.53,5,"Legs, Chest",616,2.8,101,43,71.0,5.8,437,18.3,1,0,41
35,Female,50.1,1.58,20.0,15.8,1,Muscle Gain,62,129,150,56.8,2024-10-01,20,Cardio,1.47,3,"Back, Legs, Core",499,1.8,104,35,81.8,9.4,156,12.2,1,1,15
40,Male,65.2,1.77,20.8,18.0,1,Muscle Gain,64,143,162,70.4,2024-02-24,7,Cardio,1.07,2,Full Body,514,2.5,78,23,97.8,6.1,196,21.0,1,1,19
27,Male,81.4,1.85,23.7,18.4,1,General Fitness,57,157,183,68.2,2024-03-05,6,HIIT,0.49,5,"Legs, Full Body, Chest",353,2.4,36,22,59.9,8.5,202,12.4,1,0,21
36,Female,62.1,1.72,21.1,17.4,3,Muscle Gain,50,138,167,62.8,2024-09-06,17,CrossFit,1.47,5,"Shoulders, Full Body",761,1.7,91,32,100.0,7.4,486,36.7,1,1,26
27,Male,63.1,1.75,20.5,14.6,1,Muscle Gain,45,121,134,28.9,2024-04-29,19,Cardio,1.48,4,"Shoulders, Full Body, Legs",679,1.3,100,26,91.0,9.0,428,36.0,1,1,22
28,Female,71.5,1.66,26.1,21.6,2,Muscle Gain,63,162,179,43.3,2024-06-11,21,HIIT,0.53,3,Shoulders,301,4.5,39,23,72.8,6.7,134,30.2,1,0,26
20,Male,116.8,1.58,47.0,40.0,2,Weight Loss,60,148,175,48.5,2024-10-12,6,CrossFit,1.18,4,"Shoulders, Legs, Arms",1090,2.5,80,34,93.6,5.4,776,68.0,0,1,45
25,Male,97.9,1.9,27.2,22.2,2,Muscle Gain,58,158,166,38.4,2024-11-26,19,Strength,1.28,4,"Full Body, Chest",686,4.0,80,36,76.8,7.0,434,43.9,1,0,44
21,Female,64.4,1.7,22.3,15.4,1,Weight Loss,78,160,164,68.6,2024-06-26,11,CrossFit,1.61,6,"Shoulders, Chest, Full Body",954,3.4,112,46,84.5,5.5,808,64.8,0,1,34
25,Male,85.3,1.82,25.9,20.6,3,Weight Loss,56,154,175,73.7,2024-08-12,7,Cardio,1.52,3,"Full Body, Back, Arms",1017,2.2,101,49,96.1,9.7,504,24.4,1,1,16
45,Female,49.2,1.68,17.4,15.0,1,Muscle Gain,79,147,170,86.9,2024-04-08,8,HIIT,0.83,4,"Legs, Chest",382,2.6,60,16,75.3,7.6,256,12.0,1,0,13
25,Female,63.4,1.64,23.6,17.9,3,Muscle Gain,81,170,184,43.2,2024-01-11,20,Strength,0.88,3,Legs,299,2.6,59,17,100.0,7.8,115,35.2,1,1,37
61,Male,93.9,1.81,28.7,32.3,3,Weight Loss,45,146,159,55.8,2024-12-18,19,Cardio,1.12,4,"Legs, Full Body, Shoulders",718,4.0,76,24,97.0,7.8,470,36.7,1,1,22
39,Male,91.8,1.76,29.5,28.2,2,Weight Loss,65,155,168,63.9,2024-07-12,10,Strength,1.13,3,"Core, Shoulders, Back",520,3.2,78,25,92.7,6.3,215,39.1,1,1,24
36,Male,86.3,1.72,29.3,27.2,2,Weight Loss,61,160,173,67.4,2024-07-02,20,CrossFit,1.63,5,"Shoulders, Legs, Full Body",1089,1.9,105,37,97.4,6.9,766,46.2,1,1,46
26,Male,101.7,1.84,30.2,26.0,2,Muscle Gain,45,127,152,37.4,2024-03-09,7,Yoga,1.13,3,Core,314,2.8,77,25,86.1,7.1,137,33.3,1,1,32
42,Male,73.9,1.65,27.2,26.1,2,Muscle Gain,50,129,139,91.4,2024-05-08,10,Strength,1.58,4,"Arms, Shoulders",601,3.1,112,33,91.0,8.9,324,13.6,1,1,30
29,Male,79.2,1.83,23.8,19.0,3,Weight Loss,72,147,164,68.5,2024-01-21,18,CrossFit,1.03,4,"Core, Chest",746,1.6,63,18,100.0,5.8,398,37.1,1,1,31
36,Male,83.4,1.7,28.8,26.6,3,Flexibility,85,159,171,69.1,2024-09-05,21,HIIT,0.83,5,Core,614,2.9,61,20,87.0,6.3,503,45.8,1,1,29
60,Female,73.6,1.73,24.6,27.1,1,Weight Loss,74,137,145,84.1,2024-12-27,17,CrossFit,1.34,5,"Shoulders, Legs, Arms",949,3.6,86,36,90.4,6.6,522,43.1,1,1,36
34,Female,68.7,1.72,23.2,19.5,2,Weight Loss,68,149,175,65.7,2024-08-12,19,Strength,1.67,2,"Core, Back, Chest",583,1.8,117,38,82.0,6.3,140,14.6,1,1,34
46,Female,66.6,1.57,26.9,26.7,3,General Fitness,64,161,174,29.5,2024-10-13,20,Cardio,1.14,2,Full Body,534,1.9,77,31,94.3,5.5,168,48.0,1,1,21
27,Male,97.7,1.79,30.6,26.7,3,Muscle Gain,81,160,181,47.2,2024-05-30,6,HIIT,0.87,4,"Core, Shoulders, Chest",699,3.4,57,13,100.0,4.3,395,48.3,1,1,23
34,Male,82.7,1.66,30.1,27.7,2,Weight Loss,86,151,158,22.0,2024-10-04,9,Strength,0.73,4,Chest,326,2.2,53,3,100.0,5.2,214,36.9,1,1,35
52,Female,65.9,1.69,23.2,23.6,2,General Fitness,59,148,162,63.3,2024-12-22,7,Cardio,1.29,3,Full Body,644,1.7,89,30,95.5,8.1,291,26.6,1,1,27
28,Male,69.5,1.83,20.8,15.2,1,Weight Loss,45,134,160,56.6,2024-09-07,19,Cardio,0.76,5,"Legs, Full Body, Shoulders",417,3.2,69,21,85.2,7.0,238,32.3,1,1,20
53,Male,78.5,1.79,24.4,25.3,3,General Fitness,45,150,167,49.2,2024-04-07,18,Strength,0.94,3,"Chest, Arms, Back",290,3.0,56,15,100.0,7.8,125,27.2,1,1,38
